,현장명,일시,신호횟수,운영시간,녹색시간,통과보행자,보행시간,보행자분류_일반,보행자분류_적색횡단,보행자분류_무단횡단,연장_횟수,연장_시간,연장_보행자,교통약자_목발,교통약자_휠체어,교통약자_유모차,교통약자_합계,잔여,보도길이,보행속도,시간,월,요일(0~6)
6235,노인복지관(2),2022-07-25 08:00:00,30,3601,1080,35,11.75,32,0,0,2,10,2,0,4,0,4,0,16,1.361702127659574,8,7,0
6236,노인복지관(2),2022-07-25 09:00:00,30,3600,1070,35,14.11111111,34,1,0,0,0,0,0,2,0,2,0,16,1.133858267805816,9,7,0
6237,노인복지관(2),2022-07-25 10:00:00,30,3600,1079,19,13.78571429,16,1,0,1,6,1,0,2,0,2,0,16,1.160621761297216,10,7,0
6238,노인복지관(2),2022-07-25 11:00:00,30,3601,1074,28,14.11111111,27,0,0,1,4,1,2,0,0,2,0,16,1.133858267805816,11,7,0
6239,노인복지관(2),2022-07-25 12:00:00,30,3605,1077,57,13.81818182,47,3,0,4,14,5,1,1,1,3,0,16,1.157894736689751,12,7,0
6240,노인복지관(2),2022-07-25 13:00:00,30,3593,1065,24,13.1875,22,0,0,2,9,2,0,0,0,0,0,16,1.213270142180095,13,7,0
6241,노인복지관(2),2022-07-25 14:00:00,30,3601,1070,33,15.04545455,33,0,0,0,0,0,0,1,0,1,0,16,1.063444108440047,14,7,0
6242,노인복지관(2),2022-07-25 15:00:00,30,3600,1053,14,15.27777778,13,1,0,0,0,0,0,0,0,0,0,16,1.047272727120397,15,7,0
6243,노인복지관(2),2022-07-25 16:00:00,30,3600,1069,29,12.5,25,1,0,2,10,2,1,0,0,1,0,16,1.28,16,7,0
6244,노인복지관(2),2022-07-25 17:00:00,30,3601,1062,22,12.22222222,21,1,0,1,4,0,0,2,0,2,0,16,1.309090909328926,17,7,0
6245,노인복지관(2),2022-07-25 18:00:00,30,3600,1058,21,12.33333333,19,2,0,1,1,0,1,1,0,2,0,16,1.297297297647918,18,7,0
6246,노인복지관(2),2022-07-25 19:00:00,30,3600,1049,9,11.625,9,0,0,0,0,0,0,0,0,0,0,16,1.376344086021505,19,7,0
6247,노인복지관(2),2022-07-25 20:00:00,30,3600,1059,14,11.0,9,1,0,1,7,2,0,0,0,0,0,16,1.454545454545455,20,7,0
6248,노인복지관(2),2022-07-25 21:00:00,30,3600,1054,6,11.16666667,5,1,0,1,1,0,0,1,0,1,0,16,1.43283582046781,21,7,0
6249,노인복지관(2),2022-07-25 22:00:00,30,3600,1073,3,11.0,3,0,0,0,0,0,0,0,0,0,0,16,1.454545454545455,22,7,0
6250,노인복지관(2),2022-07-25 23:00:00,30,3600,1050,1,10.0,1,0,0,0,0,0,0,0,0,0,0,16,1.6,23,7,0
6251,노인복지관(2),2022-07-26 00:00:00,30,3600,1053,2,12.0,1,0,0,1,2,1,0,0,0,0,0,16,1.333333333333333,0,7,1
6252,노인복지관(2),2022-07-26 01:00:00,30,3601,1046,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,1
6253,노인복지관(2),2022-07-26 02:00:00,30,3600,1045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,7,1
6254,노인복지관(2),2022-07-26 03:00:00,30,3601,1048,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,1
6255,노인복지관(2),2022-07-26 04:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,1
6256,노인복지관(2),2022-07-26 05:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,5,7,1
6257,노인복지관(2),2022-07-26 06:00:00,30,3600,1070,5,14.33333333,3,0,0,1,8,1,0,0,0,0,0,16,1.116279070027042,6,7,1
6258,노인복지관(2),2022-07-26 07:00:00,30,3600,1058,15,11.08333333,13,0,0,1,9,1,0,1,0,1,0,16,1.443609022990559,7,7,1
6259,노인복지관(2),2022-07-26 08:00:00,30,3600,1053,42,13.36363636,41,1,0,0,0,0,0,2,0,2,0,16,1.197278911890416,8,7,1
6260,노인복지관(2),2022-07-26 09:00:00,30,3600,1064,25,13.75,20,2,0,2,8,2,0,1,0,1,1,16,1.163636363636364,9,7,1
6261,노인복지관(2),2022-07-26 10:00:00,30,3600,1078,19,12.75,16,1,0,1,9,2,0,1,0,1,0,16,1.254901960784314,10,7,1
6262,노인복지관(2),2022-07-26 11:00:00,30,3600,1066,39,13.0625,34,1,0,2,12,2,0,2,0,2,0,16,1.22488038277512,11,7,1
6263,노인복지관(2),2022-07-26 12:00:00,30,3600,1091,51,14.54545455,46,0,0,4,28,4,0,2,0,2,3,16,1.09999999965625,12,7,1
6264,노인복지관(2),2022-07-26 13:00:00,30,3603,1055,43,14.5,41,0,0,1,8,1,0,0,0,0,0,16,1.103448275862069,13,7,1
6265,노인복지관(2),2022-07-26 14:00:00,30,3600,1027,23,15.5,21,2,0,0,0,0,1,0,0,1,0,16,1.032258064516129,14,7,1
6266,노인복지관(2),2022-07-26 15:00:00,30,3599,1057,10,15.25,9,1,0,0,0,0,0,0,2,2,0,16,1.049180327868853,15,7,1
6267,노인복지관(2),2022-07-26 16:00:00,30,3600,1059,10,13.5,9,0,0,1,2,1,0,0,0,0,0,16,1.185185185185185,16,7,1
6268,노인복지관(2),2022-07-26 17:00:00,30,3606,1065,25,13.38888889,24,0,0,1,4,1,0,0,0,0,0,16,1.195020746788795,17,7,1
6269,노인복지관(2),2022-07-26 18:00:00,30,3596,1061,14,10.75,11,1,0,2,6,2,0,0,0,0,0,16,1.488372093023256,18,7,1
6270,노인복지관(2),2022-07-26 19:00:00,30,3599,1041,12,12.5,11,1,0,0,0,0,0,1,0,1,1,16,1.28,19,7,1
6271,노인복지관(2),2022-07-26 20:00:00,30,3600,1053,8,11.375,8,0,0,0,0,0,0,0,0,0,0,16,1.406593406593407,20,7,1
6272,노인복지관(2),2022-07-26 21:00:00,30,3600,1052,8,11.1,8,0,0,1,1,0,0,0,0,0,0,16,1.441441441441442,21,7,1
6273,노인복지관(2),2022-07-26 22:00:00,30,3600,1070,11,12.0,6,0,0,3,17,3,0,1,0,1,0,16,1.333333333333333,22,7,1
6274,노인복지관(2),2022-07-26 23:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,23,7,1
6275,노인복지관(2),2022-07-27 00:00:00,30,3600,1049,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0,7,2
6276,노인복지관(2),2022-07-27 01:00:00,30,3600,1044,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,2
6277,노인복지관(2),2022-07-27 02:00:00,30,3600,1047,1,14.0,1,0,0,0,0,0,0,0,0,0,0,16,1.142857142857143,2,7,2
6278,노인복지관(2),2022-07-27 03:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,2
6279,노인복지관(2),2022-07-27 04:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,2
6280,노인복지관(2),2022-07-27 05:00:00,30,3601,1058,2,15.0,2,0,0,0,0,0,0,0,0,0,0,16,1.066666666666667,5,7,2
6281,노인복지관(2),2022-07-27 06:00:00,30,3600,1053,4,11.66666667,4,0,0,0,0,0,0,0,0,0,0,16,1.371428571036735,6,7,2
6282,노인복지관(2),2022-07-27 07:00:00,30,3600,1048,6,13.0,6,0,0,0,0,0,0,0,0,0,0,16,1.230769230769231,7,7,2
6283,노인복지관(2),2022-07-27 08:00:00,30,3600,1053,22,14.55555556,22,0,0,0,0,0,0,0,1,1,0,16,1.099236640885729,8,7,2
6284,노인복지관(2),2022-07-27 09:00:00,30,3600,1063,25,12.72222222,20,1,0,1,5,2,0,0,0,0,0,16,1.257641921617055,9,7,2
6285,노인복지관(2),2022-07-27 10:00:00,30,3600,1071,22,13.08333333,20,0,0,1,8,1,0,0,0,0,0,16,1.222929936617307,10,7,2
6286,노인복지관(2),2022-07-27 11:00:00,30,3600,1061,29,14.1,26,1,0,1,6,1,1,0,0,1,0,16,1.134751773049645,11,7,2
6287,노인복지관(2),2022-07-27 12:00:00,30,3600,1057,39,14.1875,37,0,0,2,6,1,0,2,1,3,0,16,1.127753303964758,12,7,2
6288,노인복지관(2),2022-07-27 13:00:00,30,3599,1035,19,15.33333333,19,0,0,0,0,0,0,2,0,2,0,16,1.043478261096408,13,7,2
6289,노인복지관(2),2022-07-27 14:00:00,30,3600,1031,23,12.375,23,0,0,1,1,0,1,1,0,2,0,16,1.292929292929293,14,7,2
6290,노인복지관(2),2022-07-27 15:00:00,30,3601,1059,17,12.41666667,15,0,0,2,10,1,0,1,0,1,0,16,1.288590603680915,15,7,2
6291,노인복지관(2),2022-07-27 16:00:00,30,3601,1051,10,13.16666667,10,0,0,0,0,0,0,0,0,0,0,16,1.215189873110079,16,7,2
6292,노인복지관(2),2022-07-27 17:00:00,30,3604,1068,27,13.78571429,24,2,0,1,6,1,0,1,0,1,0,16,1.160621761297216,17,7,2
6293,노인복지관(2),2022-07-27 18:00:00,30,3596,1058,25,13.5,25,0,0,0,0,0,0,1,0,1,0,16,1.185185185185185,18,7,2
6294,노인복지관(2),2022-07-27 19:00:00,30,3599,1045,15,13.92857143,15,0,0,1,2,0,1,0,0,1,0,16,1.148717948600132,19,7,2
6295,노인복지관(2),2022-07-27 20:00:00,30,3602,1060,5,10.66666667,5,0,0,0,0,0,0,0,0,0,0,16,1.49999999953125,20,7,2
6296,노인복지관(2),2022-07-27 21:00:00,30,3599,1066,6,12.33333333,6,0,0,0,0,0,1,0,1,2,0,16,1.297297297647918,21,7,2
6297,노인복지관(2),2022-07-27 22:00:00,30,3600,1063,7,10.0,5,0,0,2,5,2,0,1,0,1,0,16,1.6,22,7,2
6298,노인복지관(2),2022-07-27 23:00:00,30,3600,1052,4,11.5,3,0,0,1,1,1,0,0,0,0,0,16,1.391304347826087,23,7,2
6299,노인복지관(2),2022-07-28 00:00:00,30,3600,1044,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0,7,3
6300,노인복지관(2),2022-07-28 01:00:00,30,3600,1045,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,3
6301,노인복지관(2),2022-07-28 02:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,7,3
6302,노인복지관(2),2022-07-28 03:00:00,30,3600,1049,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,3
6303,노인복지관(2),2022-07-28 04:00:00,30,3601,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,3
6304,노인복지관(2),2022-07-28 05:00:00,30,3600,1057,4,17.5,3,0,0,1,4,1,0,0,0,0,0,16,0.9142857142857143,5,7,3
6305,노인복지관(2),2022-07-28 06:00:00,30,3601,1048,10,13.83333333,9,1,0,1,2,0,0,0,0,0,2,16,1.156626506302802,6,7,3
6306,노인복지관(2),2022-07-28 07:00:00,30,3603,1043,10,13.16666667,9,0,0,1,2,1,0,0,0,0,0,16,1.215189873110079,7,7,3
6307,노인복지관(2),2022-07-28 08:00:00,30,3597,1060,20,12.65,20,0,0,0,0,0,0,0,0,0,0,16,1.264822134387352,8,7,3
6308,노인복지관(2),2022-07-28 09:00:00,30,3600,1059,21,12.11111111,20,0,0,1,1,1,0,1,0,1,0,16,1.321100917552395,9,7,3
6309,노인복지관(2),2022-07-28 10:00:00,30,3600,1067,22,13.11111111,21,0,0,1,8,1,0,2,0,2,0,16,1.220338983154266,10,7,3
6310,노인복지관(2),2022-07-28 11:00:00,30,3600,1060,34,13.25,30,2,0,2,8,2,0,1,0,1,0,16,1.207547169811321,11,7,3
6311,노인복지관(2),2022-07-28 12:00:00,30,3600,1057,44,14.54545455,39,1,0,3,8,2,0,0,0,0,0,16,1.09999999965625,12,7,3
6312,노인복지관(2),2022-07-28 13:00:00,30,3600,1029,17,14.0,17,0,0,1,1,0,0,0,0,0,0,16,1.142857142857143,13,7,3
6313,노인복지관(2),2022-07-28 14:00:00,30,3600,1042,25,13.72222222,22,0,0,2,9,2,0,0,0,0,0,16,1.165991903022833,14,7,3
6314,노인복지관(2),2022-07-28 15:00:00,30,3601,1047,17,13.4,15,1,0,1,3,1,0,0,0,0,0,16,1.194029850746269,15,7,3
6315,노인복지관(2),2022-07-28 16:00:00,30,3600,1057,9,16.0,9,0,0,1,1,0,0,0,0,0,0,16,1.0,16,7,3
6316,노인복지관(2),2022-07-28 17:00:00,30,3600,1060,12,14.0,10,0,0,1,4,1,1,0,0,1,0,16,1.142857142857143,17,7,3
6317,노인복지관(2),2022-07-28 18:00:00,30,3600,1056,17,11.125,17,0,0,1,1,0,0,0,0,0,0,16,1.438202247191011,18,7,3
6318,노인복지관(2),2022-07-28 19:00:00,30,3600,1052,7,11.875,6,1,0,1,1,0,0,0,0,0,0,16,1.347368421052632,19,7,3
6319,노인복지관(2),2022-07-28 20:00:00,30,3600,1055,6,12.66666667,5,1,0,0,0,0,0,0,0,0,0,16,1.263157894404432,20,7,3
6320,노인복지관(2),2022-07-28 21:00:00,30,3600,1066,13,8.0,6,1,0,3,12,3,0,0,0,0,0,16,2.0,21,7,3
6321,노인복지관(2),2022-07-28 22:00:00,30,3600,1050,4,13.0,4,0,0,0,0,0,0,1,0,1,0,16,1.230769230769231,22,7,3
6322,노인복지관(2),2022-07-28 23:00:00,30,3600,1050,3,12.0,3,0,0,0,0,0,1,0,1,2,0,16,1.333333333333333,23,7,3
6323,노인복지관(2),2022-07-29 00:00:00,30,3600,1048,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0,7,4
6324,노인복지관(2),2022-07-29 01:00:00,30,3600,1047,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,4
6325,노인복지관(2),2022-07-29 02:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,7,4
6326,노인복지관(2),2022-07-29 03:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,4
6327,노인복지관(2),2022-07-29 04:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,4
6328,노인복지관(2),2022-07-29 05:00:00,30,3600,1056,1,12.0,0,1,0,0,0,0,0,0,0,0,0,16,1.333333333333333,5,7,4
6329,노인복지관(2),2022-07-29 06:00:00,30,3609,1062,5,13.5,4,1,0,0,0,0,0,0,0,0,0,16,1.185185185185185,6,7,4
6330,노인복지관(2),2022-07-29 07:00:00,30,3600,1057,9,15.7,7,0,0,1,7,1,0,0,0,0,0,16,1.019108280254777,7,7,4
6331,노인복지관(2),2022-07-29 08:00:00,30,3599,1046,16,11.5,15,1,0,1,1,0,0,2,0,2,0,16,1.391304347826087,8,7,4
6332,노인복지관(2),2022-07-29 09:00:00,30,3608,1072,32,14.9,26,1,0,3,21,3,0,1,0,1,3,16,1.073825503355705,9,7,4
6333,노인복지관(2),2022-07-29 10:00:00,30,3592,1069,24,13.9,22,0,0,2,7,2,0,1,0,1,0,16,1.151079136690647,10,7,4
6334,노인복지관(2),2022-07-29 11:00:00,30,3601,1077,32,14.28571429,27,2,0,2,14,2,1,2,1,4,0,16,1.119999999664,11,7,4
6335,노인복지관(2),2022-07-29 12:00:00,30,3600,1069,43,14.86363636,39,1,0,2,11,2,0,3,0,3,2,16,1.076452599651732,12,7,4
6336,노인복지관(2),2022-07-29 13:00:00,30,3604,1061,25,14.5625,24,1,0,0,0,0,0,1,1,2,0,16,1.098712446351931,13,7,4
6337,노인복지관(2),2022-07-29 14:00:00,30,3605,1070,21,12.35714286,21,0,0,0,0,0,0,1,1,2,0,16,1.294797687561897,14,7,4
6338,노인복지관(2),2022-07-29 15:00:00,30,3592,1054,21,14.5,20,1,0,0,0,0,1,0,0,1,0,16,1.103448275862069,15,7,4
6339,노인복지관(2),2022-07-29 16:00:00,30,3601,1056,24,13.04166667,24,0,0,1,2,0,1,0,0,1,0,16,1.226837060389307,16,7,4
6340,노인복지관(2),2022-07-29 17:00:00,30,3600,1064,18,12.875,17,0,0,1,2,1,0,0,0,0,0,16,1.242718446601942,17,7,4
6341,노인복지관(2),2022-07-29 18:00:00,30,3600,1064,20,12.5625,20,0,0,0,0,0,1,0,0,1,0,16,1.27363184079602,18,7,4
6342,노인복지관(2),2022-07-29 19:00:00,30,3605,1057,12,12.41666667,10,0,0,2,6,2,0,0,0,0,0,16,1.288590603680915,19,7,4
6343,노인복지관(2),2022-07-29 20:00:00,30,3595,1071,8,10.8,7,1,0,1,1,0,0,0,0,0,0,16,1.481481481481481,20,7,4
6344,노인복지관(2),2022-07-29 21:00:00,30,3600,1048,2,13.5,2,0,0,0,0,0,0,0,0,0,1,16,1.185185185185185,21,7,4
6345,노인복지관(2),2022-07-29 22:00:00,30,3602,1053,7,13.5,7,0,0,0,0,0,0,0,0,0,0,16,1.185185185185185,22,7,4
6346,노인복지관(2),2022-07-29 23:00:00,30,3598,1051,1,12.0,1,0,0,0,0,0,0,0,0,0,0,16,1.333333333333333,23,7,4
6347,노인복지관(2),2022-07-30 00:00:00,30,3600,1060,1,13.0,1,0,0,0,0,0,0,0,0,0,0,16,1.230769230769231,0,7,5
6348,노인복지관(2),2022-07-30 01:00:00,30,3601,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,5
6349,노인복지관(2),2022-07-30 02:00:00,30,3600,1046,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,7,5
6350,노인복지관(2),2022-07-30 03:00:00,30,3600,1054,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,5
6351,노인복지관(2),2022-07-30 04:00:00,30,3600,1049,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,5
6352,노인복지관(2),2022-07-30 05:00:00,30,3600,1050,1,14.0,1,0,0,0,0,0,0,0,0,0,0,16,1.142857142857143,5,7,5
6353,노인복지관(2),2022-07-30 06:00:00,30,3601,1056,9,14.0,7,1,0,1,4,1,0,1,0,1,0,16,1.142857142857143,6,7,5
6354,노인복지관(2),2022-07-30 07:00:00,30,3600,1058,11,11.42857143,9,0,0,1,3,1,0,0,0,0,0,16,1.399999999825,7,7,5
6355,노인복지관(2),2022-07-30 08:00:00,30,3602,1056,6,10.6,6,0,0,0,0,0,0,0,0,0,0,16,1.509433962264151,8,7,5
6356,노인복지관(2),2022-07-30 09:00:00,30,3600,1047,5,14.0,5,0,0,0,0,0,0,1,0,1,0,16,1.142857142857143,9,7,5
6357,노인복지관(2),2022-07-30 10:00:00,30,3600,1044,9,11.33333333,8,1,0,0,0,0,0,0,0,0,0,16,1.411764706297578,10,7,5
6358,노인복지관(2),2022-07-30 11:00:00,30,3600,1054,13,12.08333333,13,0,0,0,0,0,0,0,0,0,0,16,1.324137931399762,11,7,5
6359,노인복지관(2),2022-07-30 12:00:00,30,3600,1055,9,13.6,5,0,0,1,4,2,0,0,0,0,0,16,1.176470588235294,12,7,5
6360,노인복지관(2),2022-07-30 13:00:00,30,3601,1062,13,12.41666667,11,1,0,1,4,1,0,0,0,0,0,16,1.288590603680915,13,7,5
6361,노인복지관(2),2022-07-30 14:00:00,30,3600,1035,8,12.4,7,1,0,0,0,0,0,0,0,0,1,16,1.290322580645161,14,7,5
6362,노인복지관(2),2022-07-30 15:00:00,30,3600,1022,5,12.2,5,0,0,0,0,0,0,0,0,0,0,16,1.311475409836066,15,7,5
6363,노인복지관(2),2022-07-30 16:00:00,30,3600,1049,1,0.0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,16,7,5
6364,노인복지관(2),2022-07-30 17:00:00,30,3600,1053,10,13.16666667,9,0,0,1,3,1,0,0,0,0,0,16,1.215189873110079,17,7,5
6365,노인복지관(2),2022-07-30 18:00:00,30,3600,1056,10,12.58333333,10,0,0,0,0,0,0,0,0,0,0,16,1.271523179144774,18,7,5
6366,노인복지관(2),2022-07-30 19:00:00,30,3599,1057,10,13.2,6,0,0,1,9,2,0,0,2,2,0,16,1.212121212121212,19,7,5
6367,노인복지관(2),2022-07-30 20:00:00,30,3603,1057,3,8.0,3,0,0,0,0,0,1,0,0,1,0,16,2.0,20,7,5
6368,노인복지관(2),2022-07-30 21:00:00,30,3600,1052,5,14.5,5,0,0,0,0,0,0,1,0,1,0,16,1.103448275862069,21,7,5
6369,노인복지관(2),2022-07-30 22:00:00,30,3606,1057,4,12.5,3,0,0,1,5,1,0,0,0,0,0,16,1.28,22,7,5
6370,노인복지관(2),2022-07-30 23:00:00,30,3594,1052,1,12.0,1,0,0,0,0,0,0,0,0,0,0,16,1.333333333333333,23,7,5
6371,노인복지관(2),2022-07-31 00:00:00,30,3600,1050,1,0.0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0,7,6
6372,노인복지관(2),2022-07-31 01:00:00,30,3600,1046,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1,7,6
6373,노인복지관(2),2022-07-31 02:00:00,30,3600,1040,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,2,7,6
6374,노인복지관(2),2022-07-31 03:00:00,30,3600,1051,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,3,7,6
6375,노인복지관(2),2022-07-31 04:00:00,30,3600,1050,1,0.0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,4,7,6
6376,노인복지관(2),2022-07-31 05:00:00,30,3600,1050,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,5,7,6
6377,노인복지관(2),2022-07-31 06:00:00,30,3603,1063,7,12.33333333,3,0,0,1,7,2,0,0,0,0,0,16,1.297297297647918,6,7,6
6378,노인복지관(2),2022-07-31 07:00:00,30,3600,1051,6,11.0,5,0,0,1,3,1,0,0,0,0,0,16,1.454545454545455,7,7,6
6379,노인복지관(2),2022-07-31 08:00:00,30,3599,1045,4,10.66666667,4,0,0,0,0,0,0,0,0,0,0,16,1.49999999953125,8,7,6
6380,노인복지관(2),2022-07-31 09:00:00,30,3600,1063,6,11.66666667,4,0,0,1,5,1,0,0,0,0,0,16,1.371428571036735,9,7,6
6381,노인복지관(2),2022-07-31 10:00:00,30,3600,1058,5,13.0,4,0,0,1,4,1,0,0,0,0,0,16,1.230769230769231,10,7,6
6382,노인복지관(2),2022-07-31 11:00:00,30,3600,1051,5,11.0,4,1,0,0,0,0,0,0,0,0,0,16,1.454545454545455,11,7,6
6383,노인복지관(2),2022-07-31 12:00:00,30,3600,1050,5,12.0,5,0,0,0,0,0,0,0,0,0,0,16,1.333333333333333,12,7,6
6384,노인복지관(2),2022-07-31 13:00:00,30,3599,1050,1,7.0,1,0,0,0,0,0,0,0,0,0,0,16,2.285714285714286,13,7,6
6385,노인복지관(2),2022-07-31 14:00:00,30,3600,1048,2,13.0,2,0,0,0,0,0,0,0,0,0,0,16,1.230769230769231,14,7,6
6386,노인복지관(2),2022-07-31 15:00:00,30,3601,1052,2,13.0,2,0,0,0,0,0,0,0,0,0,0,16,1.230769230769231,15,7,6
6387,노인복지관(2),2022-07-31 16:00:00,30,3600,1052,3,12.0,3,0,0,0,0,0,0,0,0,0,0,16,1.333333333333333,16,7,6
6388,노인복지관(2),2022-07-31 17:00:00,30,3599,1058,7,13.4,6,0,0,1,8,1,0,0,0,0,0,16,1.194029850746269,17,7,6
6389,노인복지관(2),2022-07-31 18:00:00,30,3601,1050,2,10.0,1,1,0,0,0,0,0,0,0,0,0,16,1.6,18,7,6
6390,노인복지관(2),2022-07-31 19:00:00,30,3601,1041,3,10.5,3,0,0,0,0,0,0,0,0,0,0,16,1.523809523809524,19,7,6
6391,노인복지관(2),2022-07-31 20:00:00,30,3600,1050,1,0.0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,20,7,6
6392,노인복지관(2),2022-07-31 21:00:00,30,3600,1055,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,21,7,6
6393,노인복지관(2),2022-07-31 22:00:00,30,3600,1051,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,22,7,6
6394,노인복지관(2),2022-07-31 23:00:00,30,3600,1050,4,11.0,2,2,0,0,0,0,0,0,0,0,0,16,1.454545454545455,23,7,6
6395,파주병원(4),2022-07-01 00:00:00,30,3601,832,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0,7,4
6396,파주병원(4),2022-07-01 01:00:00,30,3600,841,2,21.0,2,0,0,0,0,0,0,0,0,0,0,20,0.9523809523809523,1,7,4
6397,파주병원(4),2022-07-01 02:00:00,30,3600,848,1,0.0,0,0,0,1,7,1,0,0,0,0,0,20,0.0,2,7,4
6398,파주병원(4),2022-07-01 03:00:00,30,3600,840,1,10.0,0,1,0,0,0,0,0,0,0,0,0,20,2.0,3,7,4
6399,파주병원(4),2022-07-01 04:00:00,30,3600,838,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,4,7,4
6400,파주병원(4),2022-07-01 05:00:00,30,3599,836,5,17.0,3,2,0,0,0,0,0,0,0,0,0,20,1.176470588235294,5,7,4
6401,파주병원(4),2022-07-01 06:00:00,30,3600,840,11,21.14285714,9,2,0,0,0,0,0,0,0,0,0,20,0.9459459460737765,6,7,4
6402,파주병원(4),2022-07-01 07:00:00,30,3600,848,13,20.35714286,12,0,0,1,3,1,0,2,0,2,0,20,0.9824561402129887,7,7,4
6403,파주병원(4),2022-07-01 08:00:00,30,3600,868,47,20.04166667,42,0,0,4,18,3,0,5,0,5,1,20,0.9979209977550234,8,7,4
6404,파주병원(4),2022-07-01 09:00:00,30,3600,844,31,19.05555556,29,1,0,1,3,1,0,2,0,2,0,20,1.049562681970948,9,7,4
6405,파주병원(4),2022-07-01 10:00:00,30,3600,845,25,22.25,23,1,0,3,5,1,0,1,2,3,0,20,0.898876404494382,10,7,4
6406,파주병원(4),2022-07-01 11:00:00,30,3602,890,62,22.27272727,48,3,0,7,32,9,3,1,0,4,0,20,0.8979591837834235,11,7,4
6407,파주병원(4),2022-07-01 12:00:00,30,3599,918,72,23.66666667,55,3,0,15,51,11,0,2,0,2,2,20,0.8450704224161872,12,7,4
6408,파주병원(4),2022-07-01 13:00:00,30,3600,876,63,22.20833333,48,1,0,6,29,9,0,2,0,2,0,20,0.9005628519175329,13,7,4
6409,파주병원(4),2022-07-01 14:00:00,30,3600,858,38,20.0,34,0,0,4,14,4,1,1,0,2,0,20,1.0,14,7,4
6410,파주병원(4),2022-07-01 15:00:00,30,3599,843,31,22.61111111,29,0,0,1,4,2,0,1,0,1,0,20,0.88452088456435,15,7,4
6411,파주병원(4),2022-07-01 16:00:00,30,3602,845,22,18.6875,22,0,0,1,2,0,0,1,0,1,0,20,1.070234113712375,16,7,4
6412,파주병원(4),2022-07-01 17:00:00,30,3599,851,35,25.59090909,30,0,0,1,6,3,1,0,0,1,0,20,0.7815275311112443,17,7,4
6413,파주병원(4),2022-07-01 18:00:00,30,3600,860,40,20.33333333,34,0,0,4,15,4,3,2,0,5,0,20,0.9836065575382962,18,7,4
6414,파주병원(4),2022-07-01 19:00:00,30,3600,849,24,23.05,23,0,0,1,6,1,1,0,0,1,0,20,0.8676789587852495,19,7,4
6415,파주병원(4),2022-07-01 20:00:00,30,3600,847,16,19.875,14,0,0,2,5,1,0,1,0,1,0,20,1.006289308176101,20,7,4
6416,파주병원(4),2022-07-01 21:00:00,30,3603,834,23,19.11111111,21,0,0,1,1,2,0,4,0,4,0,20,1.04651162796782,21,7,4
6417,파주병원(4),2022-07-01 22:00:00,30,3597,856,12,20.22222222,11,0,0,3,11,1,0,0,0,0,0,20,0.9890109891196716,22,7,4
